work_id,concept_id,concept_display_name,concept_level,concept_score
https://openalex.org/W7111054783,https://openalex.org/C16910744,Test data,2,0.25453
https://openalex.org/W7111054783,https://openalex.org/C2779918689,Stimulus (psychology),2,0.25327
https://openalex.org/W7111255399,https://openalex.org/C95623464,Classifier (UML),2,0.7317
https://openalex.org/W7111255399,https://openalex.org/C41008148,Computer science,0,0.70499
https://openalex.org/W7111255399,https://openalex.org/C154945302,Artificial intelligence,1,0.69341
https://openalex.org/W7111255399,https://openalex.org/C184898388,Pairwise comparison,2,0.65871
https://openalex.org/W7111255399,https://openalex.org/C2777655017,Toolbox,2,0.56726
https://openalex.org/W7111255399,https://openalex.org/C153180895,Pattern recognition (psychology),2,0.53851
https://openalex.org/W7111255399,https://openalex.org/C51632099,Training set,2,0.4474
https://openalex.org/W7111255399,https://openalex.org/C119857082,Machine learning,1,0.42597
https://openalex.org/W7111255399,https://openalex.org/C42355184,Matrix decomposition,3,0.38636
https://openalex.org/W7111255399,https://openalex.org/C52620605,Quadratic classifier,3,0.3813
https://openalex.org/W7111255399,https://openalex.org/C2779903281,Modalities,2,0.37119
https://openalex.org/W7111255399,https://openalex.org/C160920958,Synthetic data,2,0.36123
https://openalex.org/W7111255399,https://openalex.org/C114289077,Statistical model,2,0.34702
https://openalex.org/W7111255399,https://openalex.org/C58489278,Data set,2,0.33055
https://openalex.org/W7111255399,https://openalex.org/C124101348,Data mining,1,0.32606
https://openalex.org/W7111255399,https://openalex.org/C67186912,Data modeling,2,0.31872
https://openalex.org/W7111255399,https://openalex.org/C189119545,Probabilistic classification,4,0.29392
https://openalex.org/W7111255399,https://openalex.org/C2986587452,Statistical analysis,2,0.27755
https://openalex.org/W7111255399,https://openalex.org/C2780226545,Modality (human–computer interaction),2,0.27594
https://openalex.org/W7111255399,https://openalex.org/C177264268,Set (abstract data type),2,0.26805
https://openalex.org/W7111255399,https://openalex.org/C97931131,Discriminative model,2,0.2666
https://openalex.org/W7111255399,https://openalex.org/C21080849,Data point,2,0.26614
https://openalex.org/W7111255399,https://openalex.org/C2780365114,MATLAB,2,0.26063
https://openalex.org/W7111255399,https://openalex.org/C16910744,Test data,2,0.25453
https://openalex.org/W7111255399,https://openalex.org/C2779918689,Stimulus (psychology),2,0.25327
https://openalex.org/W7109137488,https://openalex.org/C41008148,Computer science,0,0.72389
https://openalex.org/W7109137488,https://openalex.org/C96147967,Subroutine,2,0.68909
https://openalex.org/W7109137488,https://openalex.org/C11413529,Algorithm,1,0.67382
https://openalex.org/W7109137488,https://openalex.org/C45374587,Computation,2,0.6249
https://openalex.org/W7109137488,https://openalex.org/C158693339,Eigenvalues and eigenvectors,2,0.62322
https://openalex.org/W7109137488,https://openalex.org/C167431342,Preconditioner,3,0.59304
https://openalex.org/W7109137488,https://openalex.org/C106487976,Matrix (chemical analysis),2,0.57036
https://openalex.org/W7109137488,https://openalex.org/C139352143,Linear algebra,2,0.55582
https://openalex.org/W7109137488,https://openalex.org/C2780586882,Simple (philosophy),2,0.5528
https://openalex.org/W7109137488,https://openalex.org/C2779982483,Iterative refinement,2,0.45486
https://openalex.org/W7109137488,https://openalex.org/C56372850,Sparse matrix,3,0.4178
https://openalex.org/W7109137488,https://openalex.org/C159694833,Iterative method,2,0.41465
https://openalex.org/W7109137488,https://openalex.org/C173608175,Parallel computing,1,0.38721
https://openalex.org/W7109137488,https://openalex.org/C2777904410,Software,2,0.3843
https://openalex.org/W7109137488,https://openalex.org/C2778400913,Mathematical software,3,0.34465
https://openalex.org/W7109137488,https://openalex.org/C109565186,Eigenvalue algorithm,5,0.33802
https://openalex.org/W7109137488,https://openalex.org/C163834973,Numerical linear algebra,3,0.33518
https://openalex.org/W7109137488,https://openalex.org/C6802819,Linear system,2,0.33314
https://openalex.org/W7109137488,https://openalex.org/C69044650,Square matrix,4,0.2953
https://openalex.org/W7109137488,https://openalex.org/C97542219,SIMPLE algorithm,2,0.29344
https://openalex.org/W7109137488,https://openalex.org/C136119220,Algebra over a field,2,0.29139
https://openalex.org/W7109137488,https://openalex.org/C17349429,Matrix multiplication,3,0.28787
https://openalex.org/W7109137488,https://openalex.org/C80444323,Theoretical computer science,1,0.28603
https://openalex.org/W7109137488,https://openalex.org/C192702615,Divide-and-conquer eigenvalue algorithm,3,0.27283
https://openalex.org/W7109137488,https://openalex.org/C2988995629,Matrix algebra,3,0.25467
https://openalex.org/W7109513086,https://openalex.org/C182310444,Boundary value problem,2,0.59392
https://openalex.org/W7109513086,https://openalex.org/C62354387,Boundary (topology),2,0.49782
https://openalex.org/W7109513086,https://openalex.org/C2986605239,Numerical models,3,0.377
https://openalex.org/W7109513086,https://openalex.org/C2780365114,MATLAB,2,0.36548
https://openalex.org/W7109513086,https://openalex.org/C57879066,Mechanics,1,0.34578
https://openalex.org/W7109513086,https://openalex.org/C135628077,Finite element method,2,0.31894
https://openalex.org/W7109513086,https://openalex.org/C127313418,Geology,0,0.31397
https://openalex.org/W7109513086,https://openalex.org/C134306372,Mathematical analysis,1,0.30273
https://openalex.org/W7109513086,https://openalex.org/C3019813237,Model validation,2,0.29832
https://openalex.org/W7109513086,https://openalex.org/C48753275,Numerical analysis,2,0.2701
https://openalex.org/W7109513086,https://openalex.org/C192562407,Materials science,0,0.26972
https://openalex.org/W7109628857,https://openalex.org/C182310444,Boundary value problem,2,0.59392
https://openalex.org/W7109628857,https://openalex.org/C62354387,Boundary (topology),2,0.49782
https://openalex.org/W7109628857,https://openalex.org/C2986605239,Numerical models,3,0.377
https://openalex.org/W7109628857,https://openalex.org/C2780365114,MATLAB,2,0.36548
https://openalex.org/W7109628857,https://openalex.org/C57879066,Mechanics,1,0.34578
https://openalex.org/W7109628857,https://openalex.org/C135628077,Finite element method,2,0.31894
https://openalex.org/W7109628857,https://openalex.org/C127313418,Geology,0,0.31397
https://openalex.org/W7109628857,https://openalex.org/C134306372,Mathematical analysis,1,0.30273
https://openalex.org/W7109628857,https://openalex.org/C3019813237,Model validation,2,0.29832
https://openalex.org/W7109628857,https://openalex.org/C48753275,Numerical analysis,2,0.2701
https://openalex.org/W7109628857,https://openalex.org/C192562407,Materials science,0,0.26972
https://openalex.org/W7108899655,https://openalex.org/C11608111,Spallation,3,0.62658
https://openalex.org/W7108899655,https://openalex.org/C168834538,Beam (structure),2,0.58245
https://openalex.org/W7108899655,https://openalex.org/C2777365357,Spallation Neutron Source,4,0.57045
https://openalex.org/W7108899655,https://openalex.org/C181833780,Neutron source,3,0.53914
https://openalex.org/W7108899655,https://openalex.org/C152568617,Neutron,2,0.51
https://openalex.org/W7108899655,https://openalex.org/C121332964,Physics,0,0.4939
https://openalex.org/W7108899655,https://openalex.org/C54516573,Proton,2,0.49304
https://openalex.org/W7108899655,https://openalex.org/C188198153,Limiting,2,0.47409
https://openalex.org/W7108899655,https://openalex.org/C2780167933,Pulse (music),3,0.46095
https://openalex.org/W7108899655,https://openalex.org/C163258240,Power (physics),2,0.45905
https://openalex.org/W7108899655,https://openalex.org/C151201525,Limit (mathematics),2,0.45332
https://openalex.org/W7108899655,https://openalex.org/C116915560,Nuclear engineering,1,0.43573
https://openalex.org/W7108899655,https://openalex.org/C11413529,Algorithm,1,0.4273
https://openalex.org/W7108899655,https://openalex.org/C41008148,Computer science,0,0.4221
https://openalex.org/W7108899655,https://openalex.org/C188082385,Charge (physics),2,0.38182
https://openalex.org/W7108899655,https://openalex.org/C89136471,Neutron detection,3,0.36398
https://openalex.org/W7108899655,https://openalex.org/C2777904410,Software,2,0.3358
https://openalex.org/W7108899655,https://openalex.org/C189166818,Particle accelerator,3,0.32086
https://openalex.org/W7108899655,https://openalex.org/C24326235,Electronic engineering,1,0.31873
https://openalex.org/W7108899655,https://openalex.org/C30134620,Neutron radiation,3,0.31717
https://openalex.org/W7108899655,https://openalex.org/C185544564,Nuclear physics,1,0.30677
https://openalex.org/W7108899655,https://openalex.org/C119599485,Electrical engineering,1,0.29418
https://openalex.org/W7108899655,https://openalex.org/C30475298,Computational physics,1,0.28968
https://openalex.org/W7108899655,https://openalex.org/C43126263,Source code,2,0.28551
https://openalex.org/W7108899655,https://openalex.org/C198082294,Position (finance),2,0.27946
https://openalex.org/W7108899655,https://openalex.org/C2781179661,Charge sharing,3,0.27032
https://openalex.org/W7108899655,https://openalex.org/C17500928,Control system,2,0.26756
https://openalex.org/W7108899655,https://openalex.org/C97039730,Pulsed power,3,0.26419
https://openalex.org/W7108899655,https://openalex.org/C120665830,Optics,1,0.26339
https://openalex.org/W7108899655,https://openalex.org/C127349201,Numerical integration,2,0.26138
https://openalex.org/W7108899655,https://openalex.org/C2988821698,Personal computer,2,0.25921
https://openalex.org/W7108899655,https://openalex.org/C27251351,Neutron temperature,3,0.25762
https://openalex.org/W7108899655,https://openalex.org/C36941000,VHDL,3,0.25144
https://openalex.org/W7108922421,https://openalex.org/C61423126,Scripting language,2,0.70053
https://openalex.org/W7108922421,https://openalex.org/C169596890,Breaking wave,3,0.6067
https://openalex.org/W7108922421,https://openalex.org/C127313418,Geology,0,0.5538
https://openalex.org/W7108922421,https://openalex.org/C205312793,Ambient noise level,3,0.54147
https://openalex.org/W7108922421,https://openalex.org/C203718221,Sound (geography),2,0.52254
https://openalex.org/W7108922421,https://openalex.org/C186370098,Energy (signal processing),2,0.49807
https://openalex.org/W7108922421,https://openalex.org/C153294291,Meteorology,1,0.43784
https://openalex.org/W7108922421,https://openalex.org/C62649853,Remote sensing,1,0.38795
https://openalex.org/W7108922421,https://openalex.org/C135402231,Dissipation,2,0.34041
https://openalex.org/W7108922421,https://openalex.org/C24890656,Acoustics,1,0.33039
https://openalex.org/W7108922421,https://openalex.org/C126272718,Sound energy,3,0.31116
https://openalex.org/W7108922421,https://openalex.org/C65440619,Atmosphere (unit),2,0.30428
https://openalex.org/W7108922421,https://openalex.org/C2776608160,Natural (archaeology),2,0.29416
https://openalex.org/W7108922421,https://openalex.org/C41008148,Computer science,0,0.28574
https://openalex.org/W7108922421,https://openalex.org/C2992428333,Sound production,2,0.27541
https://openalex.org/W7108922421,https://openalex.org/C2989422753,Sound wave,2,0.27194
https://openalex.org/W7108922421,https://openalex.org/C165082838,Wind wave,2,0.2703
https://openalex.org/W7108922421,https://openalex.org/C2780365114,MATLAB,2,0.26333
https://openalex.org/W7108922421,https://openalex.org/C9652623,Field (mathematics),2,0.2605
https://openalex.org/W7108922421,https://openalex.org/C165205528,Seismology,1,0.25398
https://openalex.org/W7108928332,https://openalex.org/C108811297,Admittance,3,0.79146
https://openalex.org/W7108928332,https://openalex.org/C133833761,Admittance parameters,3,0.7525
https://openalex.org/W7108928332,https://openalex.org/C17829176,Electrical impedance,2,0.65778
https://openalex.org/W7108928332,https://openalex.org/C113805353,Impedance parameters,3,0.62923
https://openalex.org/W7108928332,https://openalex.org/C2780365114,MATLAB,2,0.61509
https://openalex.org/W7108928332,https://openalex.org/C106487976,Matrix (chemical analysis),2,0.50415
https://openalex.org/W7108928332,https://openalex.org/C110340908,Pauli exclusion principle,2,0.48279
https://openalex.org/W7108928332,https://openalex.org/C124681953,Decomposition,2,0.44028
https://openalex.org/W7108928332,https://openalex.org/C33923547,Mathematics,0,0.43984
https://openalex.org/W7108928332,https://openalex.org/C163258240,Power (physics),2,0.43098
https://openalex.org/W7108928332,https://openalex.org/C134306372,Mathematical analysis,1,0.41825
https://openalex.org/W7108928332,https://openalex.org/C24326235,Electronic engineering,1,0.36464
https://openalex.org/W7108928332,https://openalex.org/C47446073,Control theory (sociology),3,0.35712
https://openalex.org/W7108928332,https://openalex.org/C41008148,Computer science,0,0.34074
https://openalex.org/W7108928332,https://openalex.org/C11413529,Algorithm,1,0.32891
https://openalex.org/W7108928332,https://openalex.org/C184720557,Topology (electrical circuits),2,0.3228
https://openalex.org/W7108928332,https://openalex.org/C58112919,Output impedance,3,0.31839
https://openalex.org/W7108928332,https://openalex.org/C180347388,Pauli matrices,2,0.31111
https://openalex.org/W7108928332,https://openalex.org/C184670325,Loop (graph theory),2,0.30159
https://openalex.org/W7108928332,https://openalex.org/C2778258933,Decomposition method (queueing theory),2,0.30129
https://openalex.org/W7108928332,https://openalex.org/C42355184,Matrix decomposition,3,0.30057
https://openalex.org/W7108928332,https://openalex.org/C612350,Impedance matching,3,0.2999
https://openalex.org/W7108928332,https://openalex.org/C121332964,Physics,0,0.28975
https://openalex.org/W7108928332,https://openalex.org/C90673727,Product (mathematics),2,0.28869
https://openalex.org/W7108928332,https://openalex.org/C178076193,Immittance,2,0.28534
https://openalex.org/W7108928332,https://openalex.org/C28826006,Applied mathematics,1,0.28523
https://openalex.org/W7108928332,https://openalex.org/C48427663,Damping factor,4,0.28122
https://openalex.org/W7108928332,https://openalex.org/C158693339,Eigenvalues and eigenvectors,2,0.27392
https://openalex.org/W7108928332,https://openalex.org/C26262908,Input impedance,3,0.27312
https://openalex.org/W7108928332,https://openalex.org/C185268424,Ray transfer matrix analysis,2,0.26383
https://openalex.org/W7108928332,https://openalex.org/C61343755,Quarter-wave impedance transformer,5,0.25614
https://openalex.org/W7108928332,https://openalex.org/C2777212361,Class (philosophy),2,0.2561
https://openalex.org/W7108928332,https://openalex.org/C98045186,Process (computing),2,0.25304
https://openalex.org/W7108944247,https://openalex.org/C61423126,Scripting language,2,0.70053
https://openalex.org/W7108944247,https://openalex.org/C169596890,Breaking wave,3,0.6067
https://openalex.org/W7108944247,https://openalex.org/C127313418,Geology,0,0.5538
https://openalex.org/W7108944247,https://openalex.org/C205312793,Ambient noise level,3,0.54147
https://openalex.org/W7108944247,https://openalex.org/C203718221,Sound (geography),2,0.52254
https://openalex.org/W7108944247,https://openalex.org/C186370098,Energy (signal processing),2,0.49807
https://openalex.org/W7108944247,https://openalex.org/C153294291,Meteorology,1,0.43784
https://openalex.org/W7108944247,https://openalex.org/C62649853,Remote sensing,1,0.38795
https://openalex.org/W7108944247,https://openalex.org/C135402231,Dissipation,2,0.34041
https://openalex.org/W7108944247,https://openalex.org/C24890656,Acoustics,1,0.33039
https://openalex.org/W7108944247,https://openalex.org/C126272718,Sound energy,3,0.31116
https://openalex.org/W7108944247,https://openalex.org/C65440619,Atmosphere (unit),2,0.30428
https://openalex.org/W7108944247,https://openalex.org/C2776608160,Natural (archaeology),2,0.29416
https://openalex.org/W7108944247,https://openalex.org/C41008148,Computer science,0,0.28574
https://openalex.org/W7108944247,https://openalex.org/C2992428333,Sound production,2,0.27541
https://openalex.org/W7108944247,https://openalex.org/C2989422753,Sound wave,2,0.27194
https://openalex.org/W7108944247,https://openalex.org/C165082838,Wind wave,2,0.2703
https://openalex.org/W7108944247,https://openalex.org/C2780365114,MATLAB,2,0.26333
https://openalex.org/W7108944247,https://openalex.org/C9652623,Field (mathematics),2,0.2605
https://openalex.org/W7108944247,https://openalex.org/C165205528,Seismology,1,0.25398
https://openalex.org/W7109074517,https://openalex.org/C108811297,Admittance,3,0.79146
https://openalex.org/W7109074517,https://openalex.org/C133833761,Admittance parameters,3,0.7525
https://openalex.org/W7109074517,https://openalex.org/C17829176,Electrical impedance,2,0.65778
https://openalex.org/W7109074517,https://openalex.org/C113805353,Impedance parameters,3,0.62923
https://openalex.org/W7109074517,https://openalex.org/C2780365114,MATLAB,2,0.61509
https://openalex.org/W7109074517,https://openalex.org/C106487976,Matrix (chemical analysis),2,0.50415
https://openalex.org/W7109074517,https://openalex.org/C110340908,Pauli exclusion principle,2,0.48279
https://openalex.org/W7109074517,https://openalex.org/C124681953,Decomposition,2,0.44028
https://openalex.org/W7109074517,https://openalex.org/C33923547,Mathematics,0,0.43984
https://openalex.org/W7109074517,https://openalex.org/C163258240,Power (physics),2,0.43098
https://openalex.org/W7109074517,https://openalex.org/C134306372,Mathematical analysis,1,0.41825
https://openalex.org/W7109074517,https://openalex.org/C24326235,Electronic engineering,1,0.36464
https://openalex.org/W7109074517,https://openalex.org/C47446073,Control theory (sociology),3,0.35712
https://openalex.org/W7109074517,https://openalex.org/C41008148,Computer science,0,0.34074
https://openalex.org/W7109074517,https://openalex.org/C11413529,Algorithm,1,0.32891
https://openalex.org/W7109074517,https://openalex.org/C184720557,Topology (electrical circuits),2,0.3228
https://openalex.org/W7109074517,https://openalex.org/C58112919,Output impedance,3,0.31839
https://openalex.org/W7109074517,https://openalex.org/C180347388,Pauli matrices,2,0.31111
https://openalex.org/W7109074517,https://openalex.org/C184670325,Loop (graph theory),2,0.30159
https://openalex.org/W7109074517,https://openalex.org/C2778258933,Decomposition method (queueing theory),2,0.30129
https://openalex.org/W7109074517,https://openalex.org/C42355184,Matrix decomposition,3,0.30057
https://openalex.org/W7109074517,https://openalex.org/C612350,Impedance matching,3,0.2999
https://openalex.org/W7109074517,https://openalex.org/C121332964,Physics,0,0.28975
https://openalex.org/W7109074517,https://openalex.org/C90673727,Product (mathematics),2,0.28869
https://openalex.org/W7109074517,https://openalex.org/C178076193,Immittance,2,0.28534
https://openalex.org/W7109074517,https://openalex.org/C28826006,Applied mathematics,1,0.28523
https://openalex.org/W7109074517,https://openalex.org/C48427663,Damping factor,4,0.28122
https://openalex.org/W7109074517,https://openalex.org/C158693339,Eigenvalues and eigenvectors,2,0.27392
https://openalex.org/W7109074517,https://openalex.org/C26262908,Input impedance,3,0.27312
https://openalex.org/W7109074517,https://openalex.org/C185268424,Ray transfer matrix analysis,2,0.26383
https://openalex.org/W7109074517,https://openalex.org/C61343755,Quarter-wave impedance transformer,5,0.25614
https://openalex.org/W7109074517,https://openalex.org/C2777212361,Class (philosophy),2,0.2561
https://openalex.org/W7109074517,https://openalex.org/C98045186,Process (computing),2,0.25304
https://openalex.org/W7109090112,https://openalex.org/C88548481,Seed dormancy,4,0.64381
https://openalex.org/W7109090112,https://openalex.org/C3527866,Dormancy,3,0.62125
https://openalex.org/W7109090112,https://openalex.org/C86803240,Biology,0,0.50417
https://openalex.org/W7109090112,https://openalex.org/C519991488,Python (programming language),2,0.47813
https://openalex.org/W7109090112,https://openalex.org/C100701293,Germination,2,0.47212
https://openalex.org/W7109090112,https://openalex.org/C2993120057,Crop productivity,3,0.43565
https://openalex.org/W7109090112,https://openalex.org/C2776759703,Longevity,2,0.43049
https://openalex.org/W7109090112,https://openalex.org/C119857082,Machine learning,1,0.42887
https://openalex.org/W7109090112,https://openalex.org/C204983608,Productivity,2,0.32863
https://openalex.org/W7109090112,https://openalex.org/C118518473,Agriculture,2,0.32415
https://openalex.org/W7109090112,https://openalex.org/C50644808,Artificial neural network,2,0.32369
https://openalex.org/W7109090112,https://openalex.org/C45804977,Predictive modelling,2,0.32341
https://openalex.org/W7109090112,https://openalex.org/C12267149,Support vector machine,2,0.31177
https://openalex.org/W7109090112,https://openalex.org/C150903083,Biotechnology,1,0.29184
https://openalex.org/W7109090112,https://openalex.org/C41008148,Computer science,0,0.28826
https://openalex.org/W7109090112,https://openalex.org/C2777904410,Software,2,0.27741
https://openalex.org/W7109090112,https://openalex.org/C202269582,Complementarity (molecular biology),2,0.27363
https://openalex.org/W7109090112,https://openalex.org/C154945302,Artificial intelligence,1,0.25829
https://openalex.org/W7109165904,https://openalex.org/C2778921489,National Ignition Facility,4,0.74293
https://openalex.org/W7109165904,https://openalex.org/C41008148,Computer science,0,0.65247
https://openalex.org/W7109165904,https://openalex.org/C520434653,Laser,2,0.57868
https://openalex.org/W7109165904,https://openalex.org/C113843644,Interface (matter),4,0.56733
https://openalex.org/W7109165904,https://openalex.org/C2778770139,Solver,2,0.55258
https://openalex.org/W7109165904,https://openalex.org/C107430045,Inertial confinement fusion,3,0.53201
https://openalex.org/W7109165904,https://openalex.org/C192209626,Focus (optics),2,0.4917
https://openalex.org/W7109165904,https://openalex.org/C162307627,Enhanced Data Rates for GSM Evolution,2,0.46122
https://openalex.org/W7109165904,https://openalex.org/C159063594,Ignition system,2,0.41149
https://openalex.org/W7109165904,https://openalex.org/C89505385,User interface,2,0.40671
https://openalex.org/W7109165904,https://openalex.org/C26517878,Key (lock),2,0.38523
https://openalex.org/W7109165904,https://openalex.org/C204323151,Range (aeronautics),2,0.37668
https://openalex.org/W7109165904,https://openalex.org/C168834538,Beam (structure),2,0.37493
https://openalex.org/W7109165904,https://openalex.org/C2776760102,Code (set theory),3,0.37255
https://openalex.org/W7109165904,https://openalex.org/C124304363,Abstraction,2,0.34481
https://openalex.org/W7109165904,https://openalex.org/C119823426,Computer Aided Design,2,0.33418
https://openalex.org/W7109165904,https://openalex.org/C158622935,Nonlinear system,2,0.32696
https://openalex.org/W7109165904,https://openalex.org/C158525013,Fusion,2,0.31378
https://openalex.org/W7109165904,https://openalex.org/C459310,Computational science,1,0.30745
https://openalex.org/W7109165904,https://openalex.org/C138236772,Edge device,3,0.30304
https://openalex.org/W7109165904,https://openalex.org/C2777466363,Design tool,2,0.28886
https://openalex.org/W7109165904,https://openalex.org/C2778370241,Parametric design,3,0.28527
https://openalex.org/W7109165904,https://openalex.org/C2777212361,Class (philosophy),2,0.28431
https://openalex.org/W7109165904,https://openalex.org/C78519656,Mechanical engineering,1,0.28009
https://openalex.org/W7109165904,https://openalex.org/C194969405,Virtual reality,2,0.27879
https://openalex.org/W7109165904,https://openalex.org/C44154836,Simulation,1,0.27101
https://openalex.org/W7109165904,https://openalex.org/C24326235,Electronic engineering,1,0.25636
https://openalex.org/W7109165904,https://openalex.org/C186370098,Energy (signal processing),2,0.25441
https://openalex.org/W7109182044,https://openalex.org/C88548481,Seed dormancy,4,0.64381
https://openalex.org/W7109182044,https://openalex.org/C3527866,Dormancy,3,0.62125
https://openalex.org/W7109182044,https://openalex.org/C86803240,Biology,0,0.50417
https://openalex.org/W7109182044,https://openalex.org/C519991488,Python (programming language),2,0.47813
https://openalex.org/W7109182044,https://openalex.org/C100701293,Germination,2,0.47212
https://openalex.org/W7109182044,https://openalex.org/C2993120057,Crop productivity,3,0.43565
https://openalex.org/W7109182044,https://openalex.org/C2776759703,Longevity,2,0.43049
https://openalex.org/W7109182044,https://openalex.org/C119857082,Machine learning,1,0.42887
https://openalex.org/W7109182044,https://openalex.org/C204983608,Productivity,2,0.32863
https://openalex.org/W7109182044,https://openalex.org/C118518473,Agriculture,2,0.32415
https://openalex.org/W7109182044,https://openalex.org/C50644808,Artificial neural network,2,0.32369
https://openalex.org/W7109182044,https://openalex.org/C45804977,Predictive modelling,2,0.32341
https://openalex.org/W7109182044,https://openalex.org/C12267149,Support vector machine,2,0.31177
https://openalex.org/W7109182044,https://openalex.org/C150903083,Biotechnology,1,0.29184
https://openalex.org/W7109182044,https://openalex.org/C41008148,Computer science,0,0.28826
https://openalex.org/W7109182044,https://openalex.org/C2777904410,Software,2,0.27741
https://openalex.org/W7109182044,https://openalex.org/C202269582,Complementarity (molecular biology),2,0.27363
https://openalex.org/W7109182044,https://openalex.org/C154945302,Artificial intelligence,1,0.25829
https://openalex.org/W7109805344,https://openalex.org/C180205008,Amplitude,2,0.7456
https://openalex.org/W7109805344,https://openalex.org/C150708132,Charge density,2,0.5522
https://openalex.org/W7109805344,https://openalex.org/C105382558,Superlattice,2,0.46949
https://openalex.org/W7109805344,https://openalex.org/C2780525273,Charge density wave,3,0.45137
https://openalex.org/W7109805344,https://openalex.org/C149288129,Phase transition,2,0.44092
https://openalex.org/W7109805344,https://openalex.org/C44280652,Phase (matter),2,0.43139
https://openalex.org/W7109805344,https://openalex.org/C30475298,Computational physics,1,0.42655
https://openalex.org/W7109805344,https://openalex.org/C121332964,Physics,0,0.41993
https://openalex.org/W7109805344,https://openalex.org/C47542005,Transition temperature,3,0.38706
https://openalex.org/W7109805344,https://openalex.org/C188082385,Charge (physics),2,0.38336
https://openalex.org/W7109805344,https://openalex.org/C26873012,Condensed matter physics,1,0.35246
https://openalex.org/W7109805344,https://openalex.org/C120665830,Optics,1,0.32972
https://openalex.org/W7109805344,https://openalex.org/C192562407,Materials science,0,0.32859
https://openalex.org/W7109805344,https://openalex.org/C2780365114,MATLAB,2,0.32175
https://openalex.org/W7109805344,https://openalex.org/C2777904410,Software,2,0.31105
https://openalex.org/W7109805344,https://openalex.org/C125485243,Electron density,3,0.29997
https://openalex.org/W7109805344,https://openalex.org/C138268822,Resolution (logic),2,0.28992
https://openalex.org/W7109805344,https://openalex.org/C66907618,Sine wave,3,0.27698
https://openalex.org/W7109805344,https://openalex.org/C190352325,Area density,2,0.27368
https://openalex.org/W7109805344,https://openalex.org/C205372480,Image resolution,2,0.26538
https://openalex.org/W7109805344,https://openalex.org/C45374587,Computation,2,0.26052
https://openalex.org/W7109805344,https://openalex.org/C182306322,Order (exchange),2,0.25955
https://openalex.org/W7109805344,https://openalex.org/C761482,Transmission (telecommunications),2,0.25746
https://openalex.org/W7109805344,https://openalex.org/C132964779,Raw data,2,0.25069
https://openalex.org/W7109844921,https://openalex.org/C180205008,Amplitude,2,0.7456
https://openalex.org/W7109844921,https://openalex.org/C150708132,Charge density,2,0.5522
https://openalex.org/W7109844921,https://openalex.org/C105382558,Superlattice,2,0.46949
https://openalex.org/W7109844921,https://openalex.org/C2780525273,Charge density wave,3,0.45137
https://openalex.org/W7109844921,https://openalex.org/C149288129,Phase transition,2,0.44092
https://openalex.org/W7109844921,https://openalex.org/C44280652,Phase (matter),2,0.43139
https://openalex.org/W7109844921,https://openalex.org/C30475298,Computational physics,1,0.42655
https://openalex.org/W7109844921,https://openalex.org/C121332964,Physics,0,0.41993
https://openalex.org/W7109844921,https://openalex.org/C47542005,Transition temperature,3,0.38706
https://openalex.org/W7109844921,https://openalex.org/C188082385,Charge (physics),2,0.38336
https://openalex.org/W7109844921,https://openalex.org/C26873012,Condensed matter physics,1,0.35246
https://openalex.org/W7109844921,https://openalex.org/C120665830,Optics,1,0.32972
https://openalex.org/W7109844921,https://openalex.org/C192562407,Materials science,0,0.32859
https://openalex.org/W7109844921,https://openalex.org/C2780365114,MATLAB,2,0.32175
https://openalex.org/W7109844921,https://openalex.org/C2777904410,Software,2,0.31105
https://openalex.org/W7109844921,https://openalex.org/C125485243,Electron density,3,0.29997
https://openalex.org/W7109844921,https://openalex.org/C138268822,Resolution (logic),2,0.28992
https://openalex.org/W7109844921,https://openalex.org/C66907618,Sine wave,3,0.27698
https://openalex.org/W7109844921,https://openalex.org/C190352325,Area density,2,0.27368
https://openalex.org/W7109844921,https://openalex.org/C205372480,Image resolution,2,0.26538
https://openalex.org/W7109844921,https://openalex.org/C45374587,Computation,2,0.26052
https://openalex.org/W7109844921,https://openalex.org/C182306322,Order (exchange),2,0.25955
https://openalex.org/W7109844921,https://openalex.org/C761482,Transmission (telecommunications),2,0.25746
https://openalex.org/W7109844921,https://openalex.org/C132964779,Raw data,2,0.25069
https://openalex.org/W7111218260,https://openalex.org/C153875185,Prime mover,2,0.84505
https://openalex.org/W7111218260,https://openalex.org/C47446073,Control theory (sociology),3,0.77285
https://openalex.org/W7111218260,https://openalex.org/C2780365114,MATLAB,2,0.53255
https://openalex.org/W7111218260,https://openalex.org/C2780992000,Generator (circuit theory),3,0.5319
https://openalex.org/W7111218260,https://openalex.org/C203479927,Controller (irrigation),2,0.51456
https://openalex.org/W7111218260,https://openalex.org/C41008148,Computer science,0,0.51275
https://openalex.org/W7111218260,https://openalex.org/C133731056,Control engineering,1,0.4754
https://openalex.org/W7111218260,https://openalex.org/C11210021,Linearization,3,0.46132
https://openalex.org/W7111218260,https://openalex.org/C201320609,Permanent magnet synchronous generator,3,0.45006
https://openalex.org/W7111218260,https://openalex.org/C112972136,Stability (learning theory),2,0.39263
https://openalex.org/W7111218260,https://openalex.org/C2779664074,Terminal (telecommunication),2,0.35939
https://openalex.org/W7111218260,https://openalex.org/C71376005,Synchronous motor,2,0.35781
https://openalex.org/W7111218260,https://openalex.org/C76684090,DC motor,2,0.34492
https://openalex.org/W7111218260,https://openalex.org/C133118237,Electric generator,3,0.34044
